href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2443,english609,female,"[u'wales,', u'australia']","english
(eng)","[u'korean', u'mandarin', u'russian', u'']","[u'20,', u'female', u'']",0.0,naturalistic,[u'australia'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2444,english610,female,"[u'queensland,', u'australia']","english
(eng)","[u'japanese', u'']","[u'20,', u'female', u'']",0.0,naturalistic,[u'australia'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2445,english611,male,"[u'queensland,', u'australia']","english
(eng)","[u'japanese', u'']","[u'19,', u'male', u'']",0.0,naturalistic,[u'ausstralia'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2533,english612,male,"[u'england,', u'uk']","english
(eng)",[u'none'],"[u'20,', u'male', u'']",0.0,naturalistic,[u'uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2570,english613,male,"[u'melbourne,', u'australia']","english
(eng)","[u'arabic', u'']","[u'24,', u'male', u'']",0.0,naturalistic,[u'australia'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2606,english614,female,"[u'florida,', u'usa']","english
(eng)",[u'none'],"[u'93,', u'female', u'']",0.0,naturalistic,[u'usa'],93.0,  93
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2613,english615,male,"[u'dublin,', u'ireland']","english
(eng)","[u'french', u'danish', u'']","[u'20,', u'male', u'']",0.0,naturalistic,[u'ireland'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2619,english616,male,"[u'indiana,', u'usa']","english
(eng)","[u'german', u'']","[u'23,', u'male', u'']",0.0,naturalistic,[u'usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2630,english617,female,"[u'kingston,', u'jamaica']","english
(eng)",[u'none'],"[u'34,', u'female', u'']",0.0,naturalistic,[u'jamaica'],34.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2674,english618,male,"[u'california,', u'usa']","english
(eng)","[u'swedish', u'spanish', u'french', u'hebrew', u'']","[u'58,', u'male', u'']",0.0,naturalistic,[u'usa'],36.0,  58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2724,english619,male,"[u'tennessee,', u'usa']","english
(eng)",[u'none'],"[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2735,english620,male,"[u'scotland,', u'uk']","english
(eng)",[u'none'],"[u'55,', u'male', u'']",0.0,naturalistic,"[u'uk,', u'usa']",55.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2793,english621,female,"[u'pennsylvania,', u'usa']","english
(eng)","[u'french', u'']","[u'19,', u'female', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2799,english622,female,"[u'minnesota,', u'usa']","english
(eng)","[u'arabic', u'french', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2803,english623,male,"[u'indiana,', u'usa']","english
(eng)","[u'german', u'']","[u'19,', u'male', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2804,english624,male,"[u'columbia,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'male', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2805,english625,male,"[u'minnesota,', u'usa']","english
(eng)","[u'japanese', u'asl', u'japanese', u'sign', u'language', u'']","[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2806,english626,female,"[u'indiana,', u'usa']","english
(eng)","[u'german', u'arabic', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2847,english627,female,"[u'sydney,', u'australia']","english
(eng)",[u'none'],"[u'18,', u'female', u'']",0.0,naturalistic,[u'australia'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2855,english628,male,"[u'pennsylvania,', u'usa']","english
(eng)",[u'none'],"[u'55,', u'male', u'']",0.0,naturalistic,[u'usa'],55.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2894,english629,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2895,english630,female,"[u'virginia,', u'usa']","english
(eng)","[u'french', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2896,english631,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2897,english632,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'23,', u'female', u'']",0.0,naturalistic,[u'usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2898,english633,female,"[u'columbia,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2916,english634,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'61,', u'male', u'']",0.0,naturalistic,[u'usa'],61.0,  61
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2917,english635,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'19,', u'female', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2918,english636,female,"[u'dc,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2919,english637,female,"[u'tennessee,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2920,english638,male,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'27,', u'male', u'']",0.0,naturalistic,[u'usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2921,english639,male,"[u'kentucky,', u'usa']","english
(eng)",[u'none'],"[u'33,', u'male', u'']",0.0,naturalistic,[u'usa'],33.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2922,english640,female,"[u'colorado,', u'usa']","english
(eng)",[u'none'],"[u'25,', u'female', u'']",0.0,naturalistic,[u'usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2923,english641,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2924,english642,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2925,english643,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2926,english644,female,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2932,english645,male,"[u'california,', u'usa']","english
(eng)","[u'spanish', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=11,arabic1,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'38,', u'female', u'']",12.0,academic,[u'usa'],4.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=16,arabic2,male,"[u'damascus,', u'syria']","arabic
(abv)",[u'none'],"[u'18,', u'male', u'']",2.5,naturalistic,[u'usa'],3.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=17,arabic3,male,"[u'doha,', u'qatar']","arabic
(afb)",[u'none'],"[u'24,', u'male', u'']",9.0,academic,[u'usa'],1.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=18,arabic4,male,"[u'arab', u'emirates']","arabic
(afb)","[u'french', u'']","[u'19,', u'male', u'']",6.0,academic,[u'usa'],0.6,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=19,arabic5,female,"[u'casablanca,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'19,', u'female', u'']",15.0,academic,[u'usa'],0.6,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=20,arabic6,male,"[u'sanaa,', u'yemen']","arabic
(ayn)",[u'none'],"[u'21,', u'male', u'']",14.5,academic,"[u'uk,usa']",2.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=21,arabic7,female,"[u'casablanca,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'18,', u'female', u'']",15.0,academic,[u'usa'],0.1,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=22,arabic8,male,"[u'casablanca,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'21,', u'male', u'']",17.0,academic,[u'usa'],0.7,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=23,arabic9,female,"[u'jerusalem,', u'israel']","arabic
(ajp)",[u'none'],"[u'28,', u'female', u'']",4.0,academic,[u'usa'],12.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=12,arabic10,male,"[u'cairo,', u'egypt']","arabic
(arz)","[u'french', u'german', u'']","[u'26,', u'male', u'']",5.0,academic,[u'usa'],2.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=13,arabic11,female,"[u'monastir,', u'tunisia']","arabic
(aeb)","[u'french', u'']","[u'30,', u'female', u'']",14.0,academic,[u'usa'],4.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=14,arabic12,male,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'32,', u'male', u'']",11.0,academic,[u'usa'],8.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=15,arabic13,male,"[u'zabbougha,', u'lebanon']","arabic
(apc)","[u'french', u'swedish', u'']","[u'25,', u'male', u'']",15.0,academic,[u'usa'],1.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=428,arabic14,male,"[u'amman,', u'jordan']","arabic
(ajp)","[u'hebrew', u'']","[u'47,', u'male', u'']",11.0,naturalistic,[u'usa'],25.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=437,arabic15,male,"[u'qayrawan,', u'tunisia']","arabic
(aeb)","[u'french', u'']","[u'40,', u'male', u'']",33.0,naturalistic,[u'usa'],7.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=471,arabic16,male,"[u'meknes,', u'morocco']","arabic
(ary)","[u'french', u'spanish', u'']","[u'22,', u'male', u'']",16.0,academic,[u''],0.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=512,arabic17,male,"[u'settat,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'35,', u'male', u'']",15.0,academic,[u''],0.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=539,arabic18,male,"[u'city,', u'kuwait']","arabic
(afb)","[u'french', u'']","[u'18,', u'male', u'']",6.0,academic,[u''],0.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=625,arabic19,male,"[u'khouribga,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'43,', u'male', u'']",18.0,academic,[u'usa'],8.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=643,arabic20,male,"[u'valley,', u'lebanon']","arabic
(apc)","[u'french', u'german', u'']","[u'36,', u'male', u'']",12.0,academic,[u'usa'],1.0,  36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=670,arabic21,female,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'']","[u'46,', u'female', u'']",30.0,naturalistic,[u'usa'],13.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=920,arabic22,female,"[u'arab', u'emirates']","arabic
(afb)","[u'french', u'hebrew', u'']","[u'23,', u'female', u'']",10.0,academic,[u''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=927,arabic23,male,"[u'mahalla,', u'egypt']","arabic
(arz)","[u'italian', u'farsi', u'french', u'hebrew', u'']","[u'42,', u'male', u'']",13.0,academic,[u'usa'],8.0,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=970,arabic24,male,"[u'cairo,', u'egypt']","arabic
(arz)",[u'none'],"[u'40,', u'male', u'']",7.0,academic,[u'uk'],3.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1011,arabic25,male,"[u'(occupied', u'territory)']","arabic
(ajp)","[u'french', u'spanish', u'']","[u'38,', u'male', u'']",5.0,naturalistic,[u'usa'],33.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1012,arabic26,female,"[u'amman,', u'jordan']","arabic
(ajp)",[u'none'],"[u'43,', u'female', u'']",14.0,academic,[u'usa'],28.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1013,arabic27,male,"[u'jerusalem,', u'israel']","arabic
(ajp)","[u'farsi', u'hebrew', u'']","[u'70,', u'male', u'']",10.0,academic,[u'usa'],30.0,  70
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1115,arabic28,male,"[u'arab', u'emirates']","arabic
(afb)",[u'none'],"[u'30,', u'male', u'']",12.0,academic,[u'usa'],1.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1116,arabic29,male,"[u'doha,', u'qatar']","arabic
(afb)",[u'none'],"[u'19,', u'male', u'']",17.0,academic,[u'usa'],0.3,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1133,arabic30,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'19,', u'female', u'']",8.0,naturalistic,[u'usa'],11.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1181,arabic31,female,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'47,', u'female', u'']",12.0,academic,[u'usa'],0.3,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1203,arabic32,male,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'42,', u'male', u'']",12.0,academic,[u'usa'],16.0,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1204,arabic33,female,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'28,', u'female', u'']",11.0,academic,[u'usa'],0.3,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1253,arabic34,female,"[u'city,', u'kuwait']","arabic
(afb)","[u'french', u'']","[u'34,', u'female', u'']",6.0,academic,[u'usa'],4.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1391,arabic35,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'56,', u'male', u'']",16.0,naturalistic,[u'usa'],33.0,  56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1392,arabic36,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'36,', u'male', u'']",6.0,academic,"[u'usa,', u'uk']",6.0,  36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1393,arabic37,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'18,', u'male', u'']",16.0,academic,[u'usa'],0.4,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1394,arabic38,female,"[u'maryland,', u'usa']","arabic
(acw)",[u'none'],"[u'19,', u'female', u'']",9.0,academic,[u'usa'],12.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1405,arabic39,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'22,', u'male', u'']",5.0,academic,[u'usa'],2.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1420,arabic40,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'19,', u'male', u'']",13.0,academic,[u'usa'],0.1,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1421,arabic41,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'25,', u'male', u'']",7.0,academic,[u'usa'],1.5,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1422,arabic42,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'21,', u'male', u'']",13.0,academic,[u'usa'],0.5,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1426,arabic43,female,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'spanish', u'']","[u'29,', u'female', u'']",8.0,academic,[u''],0.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1455,arabic44,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'29,', u'female', u'']",7.0,academic,[u'usa'],0.6,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1456,arabic45,female,"[u'colorado,', u'usa']","arabic
(acw)","[u'turkish', u'']","[u'32,', u'female', u'']",12.0,naturalistic,[u'usa'],0.5,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1457,arabic46,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'28,', u'male', u'']",13.0,academic,"[u'uk,', u'usa']",1.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1458,arabic47,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'39,', u'male', u'']",16.0,academic,[u'usa'],0.75,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1459,arabic48,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'29,', u'male', u'']",12.0,academic,[u'usa'],1.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1460,arabic49,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'26,', u'male', u'']",8.0,academic,[u'usa'],1.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1461,arabic50,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'36,', u'male', u'']",22.0,academic,[u'usa'],0.75,  36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1486,arabic51,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'23,', u'male', u'']",12.0,academic,[u'usa'],4.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1487,arabic52,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'21,', u'female', u'']",9.0,academic,[u'usa'],5.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1526,arabic53,male,"[u'rabat,', u'morocco']","arabic
(ary)","[u'french', u'tachelhit', u'danish', u'swedish', u'']","[u'36,', u'male', u'']",17.0,academic,[u'usa'],12.0,  36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1565,arabic54,male,"[u'baghdad,', u'iraq']","arabic
(acm)","[u'french', u'']","[u'22,', u'male', u'']",7.0,academic,[u'usa'],3.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1569,arabic55,male,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'']","[u'70,', u'male', u'']",33.0,academic,[u'usa'],37.0,  70
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1677,arabic56,male,"[u'defla,', u'algeria']","arabic
(arq)","[u'french', u'']","[u'43,', u'male', u'']",12.0,academic,[u'usa'],3.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1699,arabic57,female,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'']","[u'28,', u'female', u'']",17.0,academic,[u'usa'],11.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1700,arabic58,male,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'34,', u'male', u'']",9.0,academic,[u'usa'],5.5,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1702,arabic59,male,"[u'irbid,', u'jordan']","arabic
(ajp)","[u'german', u'']","[u'55,', u'male', u'']",9.0,academic,[u'usa'],35.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1711,arabic60,male,"[u'cairo,', u'egypt']","arabic
(arz)","[u'french', u'']","[u'60,', u'male', u'']",14.0,academic,[u'usa'],23.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1753,arabic61,male,"[u'manama,', u'bahrain']","arabic
(afb)","[u'turkish', u'urdu', u'']","[u'20,', u'male', u'']",7.0,academic,[u'usa'],1.75,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1768,arabic62,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'19,', u'male', u'']",18.0,academic,[u'usa'],1.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1769,arabic63,female,"[u'walid,', u'libya']","arabic
(ayl)",[u'none'],"[u'28,', u'female', u'']",10.0,academic,[u'usa'],0.3,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1777,arabic64,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'23,', u'male', u'']",6.0,naturalistic,[u'usa'],3.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1778,arabic65,female,"[u'samail,', u'oman']","arabic
(acx)",[u'none'],"[u'32,', u'female', u'']",10.0,academic,"[u'canada,', u'usa']",6.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1784,arabic66,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'50,', u'male', u'']",14.0,academic,[u'usa'],1.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1785,arabic67,male,"[u'nasriah,', u'iraq']","arabic
(afb)",[u'none'],"[u'43,', u'male', u'']",22.0,academic,[u'usa'],20.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1805,arabic68,male,"[u'london,', u'uk']","arabic
(ars)",[u'none'],"[u'20,', u'male', u'']",6.0,naturalistic,"[u'uk,', u'usa']",9.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1810,arabic69,female,"[u'kerma,', u'sudan']","arabic
(apd)","[u'nobiin', u'']","[u'55,', u'female', u'']",15.0,academic,"[u'uk,', u'usa']",21.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1827,arabic70,male,"[u'casablanca,', u'morocco']","arabic
(ary)","[u'french', u'spanish', u'']","[u'47,', u'male', u'']",16.0,academic,[u'usa'],25.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1828,arabic71,female,"[u'city,', u'kuwait']","arabic
(afb)","[u'turkish', u'spanish', u'']","[u'29,', u'female', u'']",21.0,naturalistic,[u'usa'],8.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1832,arabic72,female,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'20,', u'female', u'']",11.0,academic,[u'usa'],4.8,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1841,arabic73,female,"[u'nazareth,', u'israel']","arabic
(ajp)","[u'hebrew', u'']","[u'47,', u'female', u'']",7.0,academic,[u'usa'],28.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1870,arabic74,male,"[u'alexandria,', u'egypt']","arabic
(arz)","[u'french', u'']","[u'18,', u'male', u'']",4.0,academic,[u'usa'],0.4,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1885,arabic75,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'26,', u'female', u'']",2.0,naturalistic,[u'usa'],5.2,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1892,arabic76,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'25,', u'male', u'']",4.0,naturalistic,[u'usa'],0.2,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1894,arabic77,female,"[u'saudi', u'arabia']","arabic
(acw)","[u'korean', u'japanese', u'']","[u'18,', u'female', u'']",4.0,naturalistic,[u'usa'],1.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1897,arabic78,female,"[u'columbia,', u'usa']",arabic,[u'none'],"[u'19,', u'female', u'']",3.0,naturalistic,[u'usa'],8.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1899,arabic79,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'24,', u'female', u'']",13.0,academic,[u'usa'],1.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1901,arabic80,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'25,', u'male', u'']",11.0,academic,[u'usa'],2.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1914,arabic81,male,"[u'saudi', u'arabia']","arabic
(ars)","[u'german', u'']","[u'22,', u'male', u'']",17.0,naturalistic,[u'usa'],3.6,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1917,arabic82,male,"[u'damascus,', u'syria']","arabic
(apc)",[u'none'],"[u'42,', u'male', u'']",12.0,academic,[u'usa'],0.3,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920,arabic83,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'22,', u'male', u'']",21.0,academic,[u'usa'],1.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1927,arabic84,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'26,', u'female', u'']",12.0,academic,[u'usa'],2.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1963,arabic85,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'24,', u'female', u'']",14.0,academic,[u'usa'],0.4,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964,arabic86,male,"[u'cairo,', u'egypt']","arabic
(arz)","[u'french', u'spanish', u'']","[u'28,', u'male', u'']",3.0,academic,"[u'usa,', u'canada']",2.8,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2005,arabic87,female,"[u'city,', u'kuwait']","arabic
(afb)","[u'turkish', u'']","[u'49,', u'female', u'']",10.0,academic,[u'usa'],0.5,  49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2008,arabic88,female,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'']","[u'19,', u'female', u'']",4.0,academic,[u'usa'],3.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2022,arabic89,female,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'35,', u'female', u'']",19.0,academic,[u'usa'],16.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2036,arabic90,female,"[u'tripoli,', u'libya']","arabic
(ayl)","[u'turkish', u'']","[u'23,', u'female', u'']",12.0,academic,[u'usa'],2.5,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2086,arabic91,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'57,', u'female', u'']",12.0,academic,[u'usa'],8.0,  57
